movie_id,index,year,oscars_held,category,name,film_title,character_name,honorary_statement,description,note,act_dir,winner_type
654,609.0,1954,27.0,ACTRESS IN A SUPPORTING ROLE,Eva Marie Saint,On the Waterfront,Edie Doyle,,,,True,Single Winner
654,610.0,1954,27.0,ART DIRECTION (Black-and-White),Richard Day,On the Waterfront,,,,,True,Single Winner
654,612.0,1954,27.0,BEST MOTION PICTURE,"Sam Spiegel, Producer",On the Waterfront,,,,,False,Single Winner
654,613.0,1954,27.0,CINEMATOGRAPHY (Black-and-White),Boris Kaufman,On the Waterfront,,,,,False,Single Winner
654,617.0,1954,27.0,DIRECTING,Elia Kazan,On the Waterfront,,,,,True,Single Winner
654,620.0,1954,27.0,FILM EDITING,Gene Milford,On the Waterfront,,,,,False,Single Winner
654,635.0,1954,27.0,WRITING (Story and Screenplay),Budd Schulberg,On the Waterfront,,,,,False,Single Winner
15919,636.0,1955,28.0,ACTOR,Ernest Borgnine,Marty,Marty Pilletti,,,,True,Single Winner
15919,642.0,1955,28.0,BEST MOTION PICTURE,"Harold Hecht, Producer",Marty,,,,,False,Single Winner
15919,647.0,1955,28.0,DIRECTING,Delbert Mann,Marty,,,,,True,Single Winner
15919,664.0,1955,28.0,WRITING (Screenplay),Paddy Chayefsky,Marty,,,,,False,Single Winner
1725,808.0,1961,34.0,ACTOR IN A SUPPORTING ROLE,George Chakiris,West Side Story,Bernardo,,,,True,Single Winner
1725,810.0,1961,34.0,ACTRESS IN A SUPPORTING ROLE,Rita Moreno,West Side Story,Anita,,,,True,Single Winner
1725,812.0,1961,34.0,ART DIRECTION (Color),Art Direction:  Boris Leven;  Set Decoration:  Victor A. Gangelin,West Side Story,,,,,True,Single Winner
1725,813.0,1961,34.0,BEST MOTION PICTURE,"Robert Wise, Producer",West Side Story,,,,,False,Single Winner
1725,815.0,1961,34.0,CINEMATOGRAPHY (Color),Daniel L. Fapp,West Side Story,,,,,False,Single Winner
1725,817.0,1961,34.0,COSTUME DESIGN (Color),Irene Sharaff,West Side Story,,,,,False,Single Winner
1725,818.0,1961,34.0,DIRECTING,"Robert Wise, Jerome Robbins",West Side Story,,,,,True,Single Winner
1725,821.0,1961,34.0,FILM EDITING,Thomas Stanford,West Side Story,,,,,False,Single Winner
1725,827.0,1961,34.0,MUSIC (Scoring of a Musical Picture),"Saul Chaplin, Johnny Green, Sid Ramin, Irwin Kostal",West Side Story,,,,,False,Single Winner
1725,833.0,1961,34.0,SOUND,"Todd-AO Sound Department, Fred Hynes, Sound Director; and Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",West Side Story,,,,,False,Single Winner
5769,871.0,1963,36.0,BEST PICTURE,"Tony Richardson, Producer",Tom Jones,,,,,False,Single Winner
5769,876.0,1963,36.0,DIRECTING,Tony Richardson,Tom Jones,,,,,True,Single Winner
5769,882.0,1963,36.0,MUSIC (Music Score--substantially original),John Addison,Tom Jones,,,,,False,Single Winner
5769,891.0,1963,36.0,WRITING (Screenplay--based on material from another medium),John Osborne,Tom Jones,,,,,False,Single Winner
874,953.0,1966,39.0,ACTOR,Paul Scofield,A Man for All Seasons,Sir Thomas More,,,,True,Single Winner
874,959.0,1966,39.0,BEST PICTURE,"Fred Zinnemann, Producer",A Man for All Seasons,,,,,False,Single Winner
874,961.0,1966,39.0,CINEMATOGRAPHY (Color),Ted Moore,A Man for All Seasons,,,,,False,Single Winner
874,963.0,1966,39.0,COSTUME DESIGN (Color),"Elizabeth Haffenden, Joan Bridge",A Man for All Seasons,,,,,False,Single Winner
874,964.0,1966,39.0,DIRECTING,Fred Zinnemann,A Man for All Seasons,,,,,True,Single Winner
874,982.0,1966,39.0,WRITING (Screenplay--based on material from another medium),Robert Bolt,A Man for All Seasons,,,,,False,Single Winner
10633,984.0,1967,40.0,ACTOR,Rod Steiger,In the Heat of the Night,Police Chief Bill Gillespie,,,,True,Single Winner
10633,989.0,1967,40.0,BEST PICTURE,"Walter Mirisch, Producer",In the Heat of the Night,,,,,False,Single Winner
10633,995.0,1967,40.0,FILM EDITING,Hal Ashby,In the Heat of the Night,,,,,False,Single Winner
10633,1006.0,1967,40.0,SOUND,Samuel Goldwyn Studio Sound Department,In the Heat of the Night,,,,,False,Single Winner
10633,1009.0,1967,40.0,WRITING (Screenplay--based on material from another medium),Stirling Silliphant,In the Heat of the Night,,,,,False,Single Winner
17917,1016.0,1968,41.0,ART DIRECTION,"Art Direction:  John Box, Terence Marsh;  Set Decoration:  Vernon Dixon, Ken Muggleston",Oliver!,,,,,True,Single Winner
17917,1017.0,1968,41.0,BEST PICTURE,"John Woolf, Producer",Oliver!,,,,,False,Single Winner
17917,1020.0,1968,41.0,DIRECTING,Carol Reed,Oliver!,,,,,True,Single Winner
17917,1028.0,1968,41.0,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by John Green,Oliver!,,,,,False,Single Winner
17917,1035.0,1968,41.0,SOUND,Shepperton Studio Sound Department,Oliver!,,,,,False,Single Winner
3116,1044.0,1969,42.0,BEST PICTURE,"Jerome Hellman, Producer",Midnight Cowboy,,,,,False,Single Winner
3116,1047.0,1969,42.0,DIRECTING,John Schlesinger,Midnight Cowboy,,,,,True,Single Winner
3116,1063.0,1969,42.0,WRITING (Screenplay--based on material from another medium),Waldo Salt,Midnight Cowboy,,,,,False,Single Winner
1051,1092.0,1971,44.0,ACTOR,Gene Hackman,The French Connection,Jimmy 'Popeye' Doyle,,,,True,Single Winner
1051,1097.0,1971,44.0,BEST PICTURE,"Philip D'Antoni, Producer",The French Connection,,,,,False,Single Winner
1051,1100.0,1971,44.0,DIRECTING,William Friedkin,The French Connection,,,,,True,Single Winner
1051,1103.0,1971,44.0,FILM EDITING,Jerry Greenberg,The French Connection,,,,,False,Single Winner
1051,1115.0,1971,44.0,WRITING (Screenplay--based on material from another medium),Ernest Tidyman,The French Connection,,,,,False,Single Winner
1366,1228.0,1976,49.0,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Rocky,,,,,False,Single Winner
1366,1231.0,1976,49.0,DIRECTING,John G. Avildsen,Rocky,,,,,True,Single Winner
1366,1234.0,1976,49.0,FILM EDITING,"Richard Halsey, Scott Conrad",Rocky,,,,,False,Single Winner
12102,1308.0,1979,52.0,ACTOR IN A LEADING ROLE,Dustin Hoffman,Kramer vs. Kramer,Ted Kramer,,,,True,Single Winner
12102,1311.0,1979,52.0,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Kramer vs. Kramer,Joanna Kramer,,,,True,Single Winner
12102,1313.0,1979,52.0,BEST PICTURE,"Stanley R. Jaffe, Producer",Kramer vs. Kramer,,,,,False,Single Winner
12102,1316.0,1979,52.0,DIRECTING,Robert Benton,Kramer vs. Kramer,,,,,True,Single Winner
12102,1336.0,1979,52.0,WRITING (Screenplay Based on Material from Another Medium),Robert Benton,Kramer vs. Kramer,,,,,False,Single Winner
16619,1339.0,1980,53.0,ACTOR IN A SUPPORTING ROLE,Timothy Hutton,Ordinary People,Conrad Jarrett,,,,True,Single Winner
16619,1343.0,1980,53.0,BEST PICTURE,"Ronald L. Schwary, Producer",Ordinary People,,,,,False,Single Winner
16619,1346.0,1980,53.0,DIRECTING,Robert Redford,Ordinary People,,,,,True,Single Winner
16619,1362.0,1980,53.0,WRITING (Screenplay Based on Material from Another Medium),Alvin Sargent,Ordinary People,,,,,False,Single Winner
9443,1369.0,1981,54.0,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,,,,,False,Single Winner
9443,1371.0,1981,54.0,COSTUME DESIGN,Milena Canonero,Chariots of Fire,,,,,False,Single Winner
9443,1382.0,1981,54.0,MUSIC (Original Score),Vangelis,Chariots of Fire,,,,,False,Single Winner
9443,1393.0,1981,54.0,WRITING (Screenplay Written Directly for the Screen),Colin Welland,Chariots of Fire,,,,,True,Single Winner
11050,1425.0,1983,56.0,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Terms of Endearment,Garrett Breedlove,,,,True,Single Winner
11050,1426.0,1983,56.0,ACTRESS IN A LEADING ROLE,Shirley MacLaine,Terms of Endearment,Aurora Greenway,,,,True,Single Winner
11050,1429.0,1983,56.0,BEST PICTURE,"James L. Brooks, Producer",Terms of Endearment,,,,,False,Single Winner
11050,1432.0,1983,56.0,DIRECTING,James L. Brooks,Terms of Endearment,,,,,True,Single Winner
11050,1451.0,1983,56.0,WRITING (Screenplay Based on Material from Another Medium),James L. Brooks,Terms of Endearment,,,,,False,Single Winner
606,1486.0,1985,58.0,ART DIRECTION,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,Out of Africa,,,,,True,Single Winner
606,1487.0,1985,58.0,BEST PICTURE,"Sydney Pollack, Producer",Out of Africa,,,,,False,Single Winner
606,1488.0,1985,58.0,CINEMATOGRAPHY,David Watkin,Out of Africa,,,,,False,Single Winner
606,1490.0,1985,58.0,DIRECTING,Sydney Pollack,Out of Africa,,,,,True,Single Winner
606,1499.0,1985,58.0,MUSIC (Original Score),John Barry,Out of Africa,,,,,False,Single Winner
606,1505.0,1985,58.0,SOUND,"Chris Jenkins, Gary Alexander, Larry Stensvold, Peter Handford",Out of Africa,,,,,False,Single Winner
606,1508.0,1985,58.0,WRITING (Screenplay Based on Material from Another Medium),Kurt Luedtke,Out of Africa,,,,,False,Single Winner
746,1543.0,1987,60.0,ART DIRECTION,"Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Bruno Cesari, Osvaldo Desideri",The Last Emperor,,,,,True,Single Winner
746,1544.0,1987,60.0,BEST PICTURE,"Jeremy Thomas, Producer",The Last Emperor,,,,,False,Single Winner
746,1545.0,1987,60.0,CINEMATOGRAPHY,Vittorio Storaro,The Last Emperor,,,,,False,Single Winner
746,1546.0,1987,60.0,COSTUME DESIGN,James Acheson,The Last Emperor,,,,,False,Single Winner
746,1547.0,1987,60.0,DIRECTING,Bernardo Bertolucci,The Last Emperor,,,,,True,Single Winner
746,1550.0,1987,60.0,FILM EDITING,Gabriella Cristiani,The Last Emperor,,,,,False,Single Winner
746,1555.0,1987,60.0,MUSIC (Original Score),"Ryuichi Sakamoto, David Byrne, Cong Su",The Last Emperor,,,,,False,Single Winner
746,1562.0,1987,60.0,SOUND,"Bill Rowe, Ivan Sharrock",The Last Emperor,,,,,False,Single Winner
746,1565.0,1987,60.0,WRITING (Screenplay Based on Material from Another Medium),"Mark Peploe, Bernardo Bertolucci",The Last Emperor,,,,,False,Single Winner
380,1567.0,1988,61.0,ACTOR IN A LEADING ROLE,Dustin Hoffman,Rain Man,Raymond Babbitt,,,,True,Single Winner
380,1572.0,1988,61.0,BEST PICTURE,"Mark Johnson, Producer",Rain Man,,,,,False,Single Winner
380,1575.0,1988,61.0,DIRECTING,Barry Levinson,Rain Man,,,,,True,Single Winner
380,1595.0,1988,61.0,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Ronald Bass, Barry Morrow;  Story by Barry Morrow",Rain Man,,,,,True,Single Winner
403,1598.0,1989,62.0,ACTRESS IN A LEADING ROLE,Jessica Tandy,Driving Miss Daisy,Daisy Werthan,,,,True,Single Winner
403,1602.0,1989,62.0,BEST PICTURE,"Richard D. Zanuck and Lili Fini Zanuck, Producers",Driving Miss Daisy,,,,,False,Single Winner
403,1613.0,1989,62.0,MAKEUP,"Manlio Rocchetti, Lynn Barber, Kevin Haney",Driving Miss Daisy,,,,,False,Single Winner
403,1623.0,1989,62.0,WRITING (Screenplay Based on Material from Another Medium),Alfred Uhry,Driving Miss Daisy,,,,,False,Single Winner
466,1094.0,1971,44.0,ACTRESS,Jane Fonda,Klute,Bree Daniel,,,,True,Single Winner
9552,1166.0,1973,46.0,SOUND,"Robert Knudson, Chris Newman",The Exorcist,,,,,False,Single Winner
9552,1167.0,1973,46.0,WRITING (Screenplay--based on material from another medium),William Peter Blatty,The Exorcist,,,,,False,Single Winner
551,1134.0,1972,45.0,MUSIC (Song--Original for the Picture),Music and Lyrics by Al Kasha and Joel Hirschhorn,The Poseidon Adventure,,,,,False,Single Winner
551,1140.0,1972,45.0,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, A. D. Flowers",The Poseidon Adventure,,,,,False,Single Winner
859,1571.0,1988,61.0,ART DIRECTION,Art Direction:  Stuart Craig;  Set Decoration:  Gerard James,Dangerous Liaisons,,,,,True,Single Winner
859,1574.0,1988,61.0,COSTUME DESIGN,James Acheson,Dangerous Liaisons,,,,,False,Single Winner
859,1594.0,1988,61.0,WRITING (Screenplay Based on Material from Another Medium),Christopher Hampton,Dangerous Liaisons,,,,,False,Single Winner
857,1872.0,1998,71.0,CINEMATOGRAPHY,Janusz Kaminski,Saving Private Ryan,,,,,False,Single Winner
857,1874.0,1998,71.0,DIRECTING,Steven Spielberg,Saving Private Ryan,,,,,True,Single Winner
857,1877.0,1998,71.0,FILM EDITING,Michael Kahn,Saving Private Ryan,,,,,False,Single Winner
857,1891.0,1998,71.0,SOUND,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",Saving Private Ryan,,,,,False,Single Winner
857,1892.0,1998,71.0,SOUND EFFECTS EDITING,"Gary Rydstrom, Richard Hymns",Saving Private Ryan,,,,,False,Single Winner
907,928.0,1965,38.0,ART DIRECTION (Color),"Art Direction:  John Box, Terry Marsh;  Set Decoration:  Dario Simoni",Doctor Zhivago,,,,,True,Single Winner
907,931.0,1965,38.0,CINEMATOGRAPHY (Color),Freddie Young,Doctor Zhivago,,,,,False,Single Winner
907,933.0,1965,38.0,COSTUME DESIGN (Color),Phyllis Dalton,Doctor Zhivago,,,,,False,Single Winner
907,942.0,1965,38.0,MUSIC (Music Score--substantially original),Maurice Jarre,Doctor Zhivago,,,,,False,Single Winner
907,951.0,1965,38.0,WRITING (Screenplay--based on material from another medium),Robert Bolt,Doctor Zhivago,,,,,False,Single Winner
5961,1428.0,1983,56.0,ART DIRECTION,Anna Asp,Fanny & Alexander,,,,,True,Single Winner
5961,1430.0,1983,56.0,CINEMATOGRAPHY,Sven Nykvist,Fanny & Alexander,,,,,False,Single Winner
5961,1431.0,1983,56.0,COSTUME DESIGN,Marik Vos,Fanny & Alexander,,,,,False,Single Winner
5961,1436.0,1983,56.0,FOREIGN LANGUAGE FILM,Sweden,Fanny & Alexander,,,,,False,Single Winner
47908,1484.0,1985,58.0,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,Mrs. Watts,,,,True,Single Winner
42121,1424.0,1983,56.0,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,Mac Sledge,,,,True,Single Winner
42121,1452.0,1983,56.0,WRITING (Screenplay Written Directly for the Screen),Horton Foote,Tender Mercies,,,,,True,Single Winner
11911,1376.0,1981,54.0,FOREIGN LANGUAGE FILM,Hungary,Mephisto,,,,,False,Single Winner
9325,2432.0,2016,89.0,VISUAL EFFECTS,"Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon",The Jungle Book,,,,,False,Single Winner
10144,1614.0,1989,62.0,MUSIC (Original Score),Alan Menken,The Little Mermaid,,,,,False,Single Winner
10144,1615.0,1989,62.0,MUSIC (Original Song),Music by Alan Menken; Lyric by Howard Ashman,The Little Mermaid,,,,,False,Single Winner
13850,409.0,1947,20.0,MUSIC (Song),Music by Allie Wrubel; Lyrics by Ray Gilbert,Song of the South,,,,,False,Single Winner
13697,744.0,1958,31.0,SHORT SUBJECT (Live Action),"Walt Disney, Producer",Grand Canyon,,,,,False,Single Winner
87,1479.0,1984,57.0,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",Indiana Jones and the Temple of Doom,,,,,False,Single Winner
396,955.0,1966,39.0,ACTRESS,Elizabeth Taylor,Who's Afraid of Virginia Woolf?,Martha,,,,True,Single Winner
396,956.0,1966,39.0,ACTRESS IN A SUPPORTING ROLE,Sandy Dennis,Who's Afraid of Virginia Woolf?,Honey,,,,True,Single Winner
396,957.0,1966,39.0,ART DIRECTION (Black-and-White),Art Direction:  Richard Sylbert;  Set Decoration:  George James Hopkins,Who's Afraid of Virginia Woolf?,,,,,True,Single Winner
396,960.0,1966,39.0,CINEMATOGRAPHY (Black-and-White),Haskell Wexler,Who's Afraid of Virginia Woolf?,,,,,False,Single Winner
396,962.0,1966,39.0,COSTUME DESIGN (Black-and-White),Irene Sharaff,Who's Afraid of Virginia Woolf?,,,,,False,Single Winner
16081,1002.0,1967,40.0,MUSIC (Song),Music and Lyrics by Leslie Bricusse,Doctor Dolittle,,,,,False,Single Winner
16081,1008.0,1967,40.0,SPECIAL VISUAL EFFECTS,L. B. Abbott,Doctor Dolittle,,,,,False,Single Winner
18331,1822.0,1996,69.0,MAKEUP,"Rick Baker, David LeRoy Anderson",The Nutty Professor,,,,,False,Single Winner
805,1015.0,1968,41.0,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Rosemary's Baby,Minnie Castevet,,,,True,Single Winner
4011,1582.0,1988,61.0,MAKEUP,"Ve Neill, Steve La Porte, Robert Short",Beetlejuice,,,,,False,Single Winner
574,687.0,1956,29.0,MUSIC (Song),Music and Lyrics by Jay Livingston and Ray Evans,The Man Who Knew Too Much,,,,,False,Single Winner
117,1540.0,1987,60.0,ACTOR IN A SUPPORTING ROLE,Sean Connery,The Untouchables,Jim Malone,,,,True,Single Winner
11462,231.0,1941,14.0,ACTRESS,Joan Fontaine,Suspicion,Lina McLaidlaw,,,,True,Single Winner
8208,687.0,1956,29.0,MUSIC (Song),Music and Lyrics by Jay Livingston and Ray Evans,The Man Who Knew Too Much,,,,,False,Single Winner
3525,1584.0,1988,61.0,MUSIC (Original Song),Music and Lyric by Carly Simon,Working Girl,,,,,False,Single Winner
12159,1893.0,1998,71.0,VISUAL EFFECTS,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack",What Dreams May Come,,,,,False,Single Winner
30197,1038.0,1968,41.0,WRITING (Story and Screenplay--written directly for the screen),Mel Brooks,The Producers,,,,,True,Single Winner
10377,1688.0,1992,65.0,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,My Cousin Vinny,Mona Lisa Vito,,,,True,Single Winner
3121,1212.0,1975,48.0,MUSIC (Original Song),Music and Lyrics by Keith Carradine,Nashville,,,,,False,Single Winner
1890,1512.0,1986,59.0,ACTRESS IN A LEADING ROLE,Marlee Matlin,Children of a Lesser God,Sarah,,,,True,Single Winner
637,1866.0,1998,71.0,ACTOR IN A LEADING ROLE,Roberto Benigni,Life Is Beautiful,Guido,,,,True,Single Winner
637,1878.0,1998,71.0,FOREIGN LANGUAGE FILM,Italy,Life Is Beautiful,,,,,False,Single Winner
637,1883.0,1998,71.0,MUSIC (Original Dramatic Score),Nicola Piovani,Life Is Beautiful,,,,,False,Single Winner
3033,1894.0,1998,71.0,WRITING (Screenplay Based on Material Previously Produced or Published),Bill Condon,Gods and Monsters,,,,,False,Single Winner
4518,1882.0,1998,71.0,MAKEUP,Jenny Shircore,Elizabeth,,,,,False,Single Winner
244,1245.0,1976,49.0,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",King Kong,,,,,False,Multiple Winners
244,2102.0,2005,78.0,SOUND EDITING,Mike Hopkins and Ethan Van der Ryn,King Kong,,,,,False,Single Winner
244,2103.0,2005,78.0,SOUND MIXING,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",King Kong,,,,,False,Single Winner
244,2104.0,2005,78.0,VISUAL EFFECTS,"Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor",King Kong,,,,,False,Single Winner
10730,1245.0,1976,49.0,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",King Kong,,,,,False,Multiple Winners
10730,2102.0,2005,78.0,SOUND EDITING,Mike Hopkins and Ethan Van der Ryn,King Kong,,,,,False,Single Winner
10730,2103.0,2005,78.0,SOUND MIXING,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",King Kong,,,,,False,Single Winner
10730,2104.0,2005,78.0,VISUAL EFFECTS,"Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor",King Kong,,,,,False,Single Winner
9837,1885.0,1998,71.0,MUSIC (Original Song),Music and Lyric by Stephen Schwartz,The Prince of Egypt,,,,,False,Single Winner
1934,1868.0,1998,71.0,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,Viola De Lesseps,,,,True,Single Winner
1934,1869.0,1998,71.0,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,Queen Elizabeth I,,,,True,Single Winner
1934,1870.0,1998,71.0,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Shakespeare in Love,,,,,True,Single Winner
1934,1871.0,1998,71.0,BEST PICTURE,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,,,,,False,Single Winner
1934,1873.0,1998,71.0,COSTUME DESIGN,Sandy Powell,Shakespeare in Love,,,,,False,Single Winner
1934,1884.0,1998,71.0,MUSIC (Original Musical or Comedy Score),Stephen Warbeck,Shakespeare in Love,,,,,False,Single Winner
1934,1895.0,1998,71.0,WRITING (Screenplay Written Directly for the Screen),"Marc Norman, Tom Stoppard",Shakespeare in Love,,,,,True,Single Winner
11881,395.0,1947,20.0,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Miracle on 34th Street,Kris Kringle,,,,True,Single Winner
11881,418.0,1947,20.0,WRITING (Motion Picture Story),Valentine Davies,Miracle on 34th Street,,,,,False,Single Winner
11881,420.0,1947,20.0,WRITING (Screenplay),George Seaton,Miracle on 34th Street,,,,,False,Single Winner
10328,1483.0,1985,58.0,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,Art Selwyn,,,,True,Single Winner
10328,1507.0,1985,58.0,VISUAL EFFECTS,"Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry",Cocoon,,,,,False,Single Winner
9822,477.0,1949,22.0,SPECIAL EFFECTS,ARKO Productions,Mighty Joe Young,,,,,False,Single Winner
39314,477.0,1949,22.0,SPECIAL EFFECTS,ARKO Productions,Mighty Joe Young,,,,,False,Single Winner
31662,1867.0,1998,71.0,ACTOR IN A SUPPORTING ROLE,James Coburn,Affliction,Glen Whitehouse,,,,True,Single Winner
11815,1358.0,1980,53.0,SHORT FILM (Animated),"Ferenc Rofusz, Producer",The Fly,,,,,False,Single Winner
11815,1526.0,1986,59.0,MAKEUP,"Chris Walas, Stephan Dupuis",The Fly,,,,,False,Single Winner
9426,1358.0,1980,53.0,SHORT FILM (Animated),"Ferenc Rofusz, Producer",The Fly,,,,,False,Single Winner
9426,1526.0,1986,59.0,MAKEUP,"Chris Walas, Stephan Dupuis",The Fly,,,,,False,Single Winner
11873,1510.0,1986,59.0,ACTOR IN A LEADING ROLE,Paul Newman,The Color of Money,Eddie Felson,,,,True,Single Winner
20595,1875.0,1998,71.0,DOCUMENTARY (Feature),"James Moll, Ken Lipper",The Last Days,,,,,False,Single Winner
10671,1068.0,1970,43.0,ACTRESS IN A SUPPORTING ROLE,Helen Hayes,Airport,Ada Quonsett,,,,True,Single Winner
5919,1175.0,1974,47.0,CINEMATOGRAPHY,"Fred Koenekamp, Joseph Biroc",The Towering Inferno,,,,,False,Single Winner
5919,1180.0,1974,47.0,FILM EDITING,"Harold F. Kress, Carl Kress",The Towering Inferno,,,,,False,Single Winner
5919,1186.0,1974,47.0,MUSIC (Song),Music and Lyrics by Al Kasha and Joel Hirschhorn,The Towering Inferno,,,,,False,Single Winner
10803,1246.0,1976,49.0,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, Glen Robinson, Matthew Yuricich",Logan's Run,,,,,False,Multiple Winners
11123,1191.0,1974,47.0,SOUND,"Ronald Pierce, Melvin Metcalfe, Sr.",Earthquake,,,,,False,Single Winner
11123,1192.0,1974,47.0,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Frank Brendel, Glen Robinson, Albert Whitlock",Earthquake,,,,,False,Single Winner
47288,666.0,1956,29.0,ACTOR,Yul Brynner,The King and I,The King,,,,True,Single Winner
47288,671.0,1956,29.0,ART DIRECTION (Color),"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",The King and I,,,,,True,Single Winner
47288,676.0,1956,29.0,COSTUME DESIGN (Color),Irene Sharaff,The King and I,,,,,False,Single Winner
47288,686.0,1956,29.0,MUSIC (Scoring of a Musical Picture),"Alfred Newman, Ken Darby",The King and I,,,,,False,Single Winner
47288,692.0,1956,29.0,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",The King and I,,,,,False,Single Winner
16520,666.0,1956,29.0,ACTOR,Yul Brynner,The King and I,The King,,,,True,Single Winner
16520,671.0,1956,29.0,ART DIRECTION (Color),"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",The King and I,,,,,True,Single Winner
16520,676.0,1956,29.0,COSTUME DESIGN (Color),Irene Sharaff,The King and I,,,,,False,Single Winner
16520,686.0,1956,29.0,MUSIC (Scoring of a Musical Picture),"Alfred Newman, Ken Darby",The King and I,,,,,False,Single Winner
16520,692.0,1956,29.0,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",The King and I,,,,,False,Single Winner
603,1908.0,1999,72.0,FILM EDITING,Zach Staenberg,The Matrix,,,,,False,Single Winner
603,1921.0,1999,72.0,SOUND,"John Reitz, Gregg Rudloff, David Campbell, David Lee",The Matrix,,,,,False,Single Winner
603,1922.0,1999,72.0,SOUND EFFECTS EDITING,Dane A. Davis,The Matrix,,,,,False,Single Winner
603,1923.0,1999,72.0,VISUAL EFFECTS,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",The Matrix,,,,,False,Single Winner
65749,1417.0,1982,55.0,SHORT FILM (Animated),"Zbigniew Rybczynski, Producer",Tango,,,,,False,Single Winner
3309,344.0,1945,18.0,ACTRESS,Joan Crawford,Mildred Pierce,Mildred Pierce,,,,True,Single Winner
8592,1629.0,1990,63.0,ART DIRECTION,Art Direction:  Richard Sylbert;  Set Decoration:  Rick Simpson,Dick Tracy,,,,,True,Single Winner
8592,1641.0,1990,63.0,MAKEUP,"John Caglione, Jr., Doug Drexler",Dick Tracy,,,,,False,Single Winner
8592,1644.0,1990,63.0,MUSIC (Original Song),Music and Lyric by Stephen Sondheim,Dick Tracy,,,,,False,Single Winner
10210,95.0,1935,8.0,CINEMATOGRAPHY,Hal Mohr,A Midsummer Night's Dream,,,,THIS IS NOT AN OFFICIAL NOMINATION.  Write-in candidate.,False,Single Winner
10210,98.0,1935,8.0,FILM EDITING,Ralph Dawson,A Midsummer Night's Dream,,,,,False,Single Winner
1924,1305.0,1978,51.0,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, Zoran Perisic",Superman,,,,,False,Single Winner
8974,602.0,1953,26.0,SPECIAL EFFECTS,Paramount Studio,The War of the Worlds,,,,,False,Single Winner
14283,1915.0,1999,72.0,MUSIC (Original Score),John Corigliano,The Red Violin,,,,,False,Single Winner
37135,1916.0,1999,72.0,MUSIC (Original Song),Music and Lyric by Phil Collins,Tarzan,,,,,False,Single Winner
967,779.0,1960,33.0,ACTOR IN A SUPPORTING ROLE,Peter Ustinov,Spartacus,Batiatus,,,,True,Single Winner
967,783.0,1960,33.0,ART DIRECTION (Color),"Art Direction:  Alexander Golitzen, Eric Orbom;  Set Decoration:  Russell A. Gausman, Julia Heron",Spartacus,,,,,True,Single Winner
